Регион,Округ,Год,Показатель,№ строки,Единица измерения,Значение
Свердловская область,УФО,2021,      добровольчество (волонтерство) по месту жительства,86,чел,  5 955 
Свердловская область,УФО,2021,      инклюзивное добровольчество (волонтерство),87,чел,  3 680 
Свердловская область,УФО,2021,      добровольчество (волонтерство) граждан в возрасте 55 лет и старше,88,чел,  1 559 
Свердловская область,УФО,2021,"      добровольчество (волонтерство), реализуемое в семейных формах",89,чел,  4 271 
Свердловская область,УФО,2021,      корпоративное добровольчество (волонтерство),90,чел,  14 858 
Севастополь,ЮФО,2021,Общее количество региональных ресурсных центров поддержки добровольчества на территории субъекта Российской Федерации:,60,ед,  3 
Севастополь,ЮФО,2021,"Количество государственных учреждений на территории субъекта Российской Федерации, работающих с добровольцами (волонтерами) и реализующих совместные программы в следущих сферах:",61,ед,  57 
Севастополь,ЮФО,2021,      образование,62,ед,  1 
Севастополь,ЮФО,2021,      здравохранение,63,ед,  4 
Севастополь,ЮФО,2021,      социальная защита и социальное обслуживание,64,ед,  7 
Севастополь,ЮФО,2021,      культура,65,ед,  27 
Севастополь,ЮФО,2021,      физическая культура и спорт,66,чел,  12 
Севастополь,ЮФО,2021,      охрана природы,67,чел,  6 
Севастополь,ЮФО,2021,      строительство и ЖКХ,68,чел,  -   
Севастополь,ЮФО,2021,"Общая численность граждан, вовлеченных центрами (сообществами, объединениями) поддержки добровольчества (волонтерства) на базе образовательных организаций, некоммерческих организаций, государственных и муниципальных учреждений в добровольческую (волонтерскую) деятельность на территории субъекта Российской Федерации, в том числе:",69,чел,  30 360 
Севастополь,ЮФО,2021,      добровольцы (волонтеры) в возрасте от 7 до 13 лет,70,чел,  6 520 
Севастополь,ЮФО,2021,      добровольцы (волонтеры) в возрасте от 14 до 30 лет,71,чел,  15 816 
Севастополь,ЮФО,2021,      добровольцы (волонтеры) в возрасте от 31 до 54 лет,72,чел,  7 246 
Севастополь,ЮФО,2021,      добровольцы (волонтеры) «серебряного» возраста (55 лет и старше),73,чел,  778 
Севастополь,ЮФО,2021,"Общая численность граждан, вовлеченных в добровольческую деятельность на территории субъекта Российской Федерации, включая вовлеченных центрами (сообществами, объединениями) поддержки добровольчества (волонтерства), по направлениям сферы деятельности: добровольческая (волонтерская) деятельность в области образования",74,чел,  1 786 
Севастополь,ЮФО,2021,      добровольчество (волонтерство) в сфере гражданско-патриотического воспитания,75,чел,  18 566 
Севастополь,ЮФО,2021,      добровольчество (волонтерство) в сфере здравоохранения,76,чел,  579 
Севастополь,ЮФО,2021,      добровольчество (волонтерство) в сфере социальной поддержки и социального обслуживания населения,77,чел,  726 
Севастополь,ЮФО,2021,      добровольчество (волонтерство) в сфере культуры,78,чел,  1 812 
Севастополь,ЮФО,2021,      добровольчество (волонтерство) в сфере физической культуры и спорта,79,чел,  796 
Севастополь,ЮФО,2021,      добровольчество (волонтерство) в сфере охраны природы,80,чел,  1 352 
Севастополь,ЮФО,2021,      добровольчество (волонтерство) в сфере развития городской среды и туристической деятельности,81,чел,  684 
Севастополь,ЮФО,2021,      добровольчество (волонтерство) в сфере предупреждения и ликвидации последствий чрезвычайных ситуаций,82,чел,  418 
Севастополь,ЮФО,2021,"      добровольчество (волонтерство) в сфере содействия в поиске пропавших людей, содействия органам внутренних дел и иным правоохранительным органам в охране общественного порядка в добровольных народных дружинах",83,чел,  456 
Севастополь,ЮФО,2021,      добровольчество (волонтерство) в сфере обеспечения доступности правовой поддержки населения,84,чел,  457 
Севастополь,ЮФО,2021,      добровольчество (волонтерство) в сфере финансового просвещения,85,чел,  123 
Севастополь,ЮФО,2021,      добровольчество (волонтерство) по месту жительства,86,чел,  541 
Севастополь,ЮФО,2021,      инклюзивное добровольчество (волонтерство),87,чел,  119 
Севастополь,ЮФО,2021,      добровольчество (волонтерство) граждан в возрасте 55 лет и старше,88,чел,  778 
Севастополь,ЮФО,2021,"      добровольчество (волонтерство), реализуемое в семейных формах",89,чел,  366 
Севастополь,ЮФО,2021,      корпоративное добровольчество (волонтерство),90,чел,  801 
Смоленская область,ЦФО,2021,Общее количество региональных ресурсных центров поддержки добровольчества на территории субъекта Российской Федерации:,60,ед,  3 
Смоленская область,ЦФО,2021,"Количество государственных учреждений на территории субъекта Российской Федерации, работающих с добровольцами (волонтерами) и реализующих совместные программы в следущих сферах:",61,ед,  930 
Смоленская область,ЦФО,2021,      образование,62,ед,  400 
Смоленская область,ЦФО,2021,      здравохранение,63,ед,  60 
Смоленская область,ЦФО,2021,      социальная защита и социальное обслуживание,64,ед,  56 
Смоленская область,ЦФО,2021,      культура,65,ед,  400 
Смоленская область,ЦФО,2021,      физическая культура и спорт,66,чел,  11 
Смоленская область,ЦФО,2021,      охрана природы,67,чел,  2 
Смоленская область,ЦФО,2021,      строительство и ЖКХ,68,чел,  1 
Смоленская область,ЦФО,2021,"Общая численность граждан, вовлеченных центрами (сообществами, объединениями) поддержки добровольчества (волонтерства) на базе образовательных организаций, некоммерческих организаций, государственных и муниципальных учреждений в добровольческую (волонтерскую) деятельность на территории субъекта Российской Федерации, в том числе:",69,чел,  54 973 
Смоленская область,ЦФО,2021,      добровольцы (волонтеры) в возрасте от 7 до 13 лет,70,чел,  6 000 
Смоленская область,ЦФО,2021,      добровольцы (волонтеры) в возрасте от 14 до 30 лет,71,чел,  45 314 
Смоленская область,ЦФО,2021,      добровольцы (волонтеры) в возрасте от 31 до 54 лет,72,чел,  3 583 
Смоленская область,ЦФО,2021,      добровольцы (волонтеры) «серебряного» возраста (55 лет и старше),73,чел,  76 
Смоленская область,ЦФО,2021,"Общая численность граждан, вовлеченных в добровольческую деятельность на территории субъекта Российской Федерации, включая вовлеченных центрами (сообществами, объединениями) поддержки добровольчества (волонтерства), по направлениям сферы деятельности: добровольческая (волонтерская) деятельность в области образования",74,чел,  8 387 
Смоленская область,ЦФО,2021,      добровольчество (волонтерство) в сфере гражданско-патриотического воспитания,75,чел,  8 682 
Смоленская область,ЦФО,2021,      добровольчество (волонтерство) в сфере здравоохранения,76,чел,  12 447 
Смоленская область,ЦФО,2021,      добровольчество (волонтерство) в сфере социальной поддержки и социального обслуживания населения,77,чел,  10 579 
Смоленская область,ЦФО,2021,      добровольчество (волонтерство) в сфере культуры,78,чел,  4 881 
Смоленская область,ЦФО,2021,      добровольчество (волонтерство) в сфере физической культуры и спорта,79,чел,  4 951 
Смоленская область,ЦФО,2021,      добровольчество (волонтерство) в сфере охраны природы,80,чел,  473 
Смоленская область,ЦФО,2021,      добровольчество (волонтерство) в сфере развития городской среды и туристической деятельности,81,чел,  1 461 
Смоленская область,ЦФО,2021,      добровольчество (волонтерство) в сфере предупреждения и ликвидации последствий чрезвычайных ситуаций,82,чел,  127 
Смоленская область,ЦФО,2021,"      добровольчество (волонтерство) в сфере содействия в поиске пропавших людей, содействия органам внутренних дел и иным правоохранительным органам в охране общественного порядка в добровольных народных дружинах",83,чел,  2 367 
Смоленская область,ЦФО,2021,      добровольчество (волонтерство) в сфере обеспечения доступности правовой поддержки населения,84,чел,  191 
Смоленская область,ЦФО,2021,      добровольчество (волонтерство) в сфере финансового просвещения,85,чел,
Смоленская область,ЦФО,2021,      добровольчество (волонтерство) по месту жительства,86,чел,
Смоленская область,ЦФО,2021,      инклюзивное добровольчество (волонтерство),87,чел,  251 
Смоленская область,ЦФО,2021,      добровольчество (волонтерство) граждан в возрасте 55 лет и старше,88,чел,  76 
Смоленская область,ЦФО,2021,"      добровольчество (волонтерство), реализуемое в семейных формах",89,чел,  100 
Смоленская область,ЦФО,2021,      корпоративное добровольчество (волонтерство),90,чел,
Ставропольский край,СКФО,2021,Общее количество региональных ресурсных центров поддержки добровольчества на территории субъекта Российской Федерации:,60,ед,  2 
Ставропольский край,СКФО,2021,"Количество государственных учреждений на территории субъекта Российской Федерации, работающих с добровольцами (волонтерами) и реализующих совместные программы в следущих сферах:",61,ед,  396 
Ставропольский край,СКФО,2021,      образование,62,ед,  216 
Ставропольский край,СКФО,2021,      здравохранение,63,ед,  19 
Ставропольский край,СКФО,2021,      социальная защита и социальное обслуживание,64,ед,  20 
Ставропольский край,СКФО,2021,      культура,65,ед,  103 
Ставропольский край,СКФО,2021,      физическая культура и спорт,66,чел,  29 
Ставропольский край,СКФО,2021,      охрана природы,67,чел,  7 
Ставропольский край,СКФО,2021,      строительство и ЖКХ,68,чел,  2 
Ставропольский край,СКФО,2021,"Общая численность граждан, вовлеченных центрами (сообществами, объединениями) поддержки добровольчества (волонтерства) на базе образовательных организаций, некоммерческих организаций, государственных и муниципальных учреждений в добровольческую (волонтерскую) деятельность на территории субъекта Российской Федерации, в том числе:",69,чел,  250 058 
Ставропольский край,СКФО,2021,      добровольцы (волонтеры) в возрасте от 7 до 13 лет,70,чел,  27 888 
Ставропольский край,СКФО,2021,      добровольцы (волонтеры) в возрасте от 14 до 30 лет,71,чел,  193 781 
Ставропольский край,СКФО,2021,      добровольцы (волонтеры) в возрасте от 31 до 54 лет,72,чел,  21 145 
Ставропольский край,СКФО,2021,      добровольцы (волонтеры) «серебряного» возраста (55 лет и старше),73,чел,  7 244 
Ставропольский край,СКФО,2021,"Общая численность граждан, вовлеченных в добровольческую деятельность на территории субъекта Российской Федерации, включая вовлеченных центрами (сообществами, объединениями) поддержки добровольчества (волонтерства), по направлениям сферы деятельности: добровольческая (волонтерская) деятельность в области образования",74,чел,  8 335 
Ставропольский край,СКФО,2021,      добровольчество (волонтерство) в сфере гражданско-патриотического воспитания,75,чел,  81 368 
Ставропольский край,СКФО,2021,      добровольчество (волонтерство) в сфере здравоохранения,76,чел,  21 980 
Ставропольский край,СКФО,2021,      добровольчество (волонтерство) в сфере социальной поддержки и социального обслуживания населения,77,чел,  31 660 
Ставропольский край,СКФО,2021,      добровольчество (волонтерство) в сфере культуры,78,чел,  13 482 
Ставропольский край,СКФО,2021,      добровольчество (волонтерство) в сфере физической культуры и спорта,79,чел,  28 642 
Ставропольский край,СКФО,2021,      добровольчество (волонтерство) в сфере охраны природы,80,чел,  14 150 
Ставропольский край,СКФО,2021,      добровольчество (волонтерство) в сфере развития городской среды и туристической деятельности,81,чел,  3 252 
Ставропольский край,СКФО,2021,      добровольчество (волонтерство) в сфере предупреждения и ликвидации последствий чрезвычайных ситуаций,82,чел,  1 496 
Ставропольский край,СКФО,2021,"      добровольчество (волонтерство) в сфере содействия в поиске пропавших людей, содействия органам внутренних дел и иным правоохранительным органам в охране общественного порядка в добровольных народных дружинах",83,чел,  3 088 
Ставропольский край,СКФО,2021,      добровольчество (волонтерство) в сфере обеспечения доступности правовой поддержки населения,84,чел,  1 285 
Ставропольский край,СКФО,2021,      добровольчество (волонтерство) в сфере финансового просвещения,85,чел,  850 
Ставропольский край,СКФО,2021,      добровольчество (волонтерство) по месту жительства,86,чел,  25 581 
Ставропольский край,СКФО,2021,      инклюзивное добровольчество (волонтерство),87,чел,  2 296 
Ставропольский край,СКФО,2021,      добровольчество (волонтерство) граждан в возрасте 55 лет и старше,88,чел,  7 244 
Ставропольский край,СКФО,2021,"      добровольчество (волонтерство), реализуемое в семейных формах",89,чел,  1 894 
Ставропольский край,СКФО,2021,      корпоративное добровольчество (волонтерство),90,чел,  3 455 
Тамбовская область,ЦФО,2021,Общее количество региональных ресурсных центров поддержки добровольчества на территории субъекта Российской Федерации:,60,ед,  1 
Тамбовская область,ЦФО,2021,"Количество государственных учреждений на территории субъекта Российской Федерации, работающих с добровольцами (волонтерами) и реализующих совместные программы в следущих сферах:",61,ед,  506 
Тамбовская область,ЦФО,2021,      образование,62,ед,  339 
Тамбовская область,ЦФО,2021,      здравохранение,63,ед,  9 
Тамбовская область,ЦФО,2021,      социальная защита и социальное обслуживание,64,ед,  82 
Тамбовская область,ЦФО,2021,      культура,65,ед,  35 
Тамбовская область,ЦФО,2021,      физическая культура и спорт,66,чел,  19 
Тамбовская область,ЦФО,2021,      охрана природы,67,чел,  8 
Тамбовская область,ЦФО,2021,      строительство и ЖКХ,68,чел,  14 
Тамбовская область,ЦФО,2021,"Общая численность граждан, вовлеченных центрами (сообществами, объединениями) поддержки добровольчества (волонтерства) на базе образовательных организаций, некоммерческих организаций, государственных и муниципальных учреждений в добровольческую (волонтерскую) деятельность на территории субъекта Российской Федерации, в том числе:",69,чел,  84 502 
Тамбовская область,ЦФО,2021,      добровольцы (волонтеры) в возрасте от 7 до 13 лет,70,чел,  9 865 
Тамбовская область,ЦФО,2021,      добровольцы (волонтеры) в возрасте от 14 до 30 лет,71,чел,  58 320 
Тамбовская область,ЦФО,2021,      добровольцы (волонтеры) в возрасте от 31 до 54 лет,72,чел,  11 242 
Тамбовская область,ЦФО,2021,      добровольцы (волонтеры) «серебряного» возраста (55 лет и старше),73,чел,  5 075 
Тамбовская область,ЦФО,2021,"Общая численность граждан, вовлеченных в добровольческую деятельность на территории субъекта Российской Федерации, включая вовлеченных центрами (сообществами, объединениями) поддержки добровольчества (волонтерства), по направлениям сферы деятельности: добровольческая (волонтерская) деятельность в области образования",74,чел,  20 415 
Тамбовская область,ЦФО,2021,      добровольчество (волонтерство) в сфере гражданско-патриотического воспитания,75,чел,  594 
Тамбовская область,ЦФО,2021,      добровольчество (волонтерство) в сфере здравоохранения,76,чел,  6 181 
Тамбовская область,ЦФО,2021,      добровольчество (волонтерство) в сфере социальной поддержки и социального обслуживания населения,77,чел,  10 657 
Тамбовская область,ЦФО,2021,      добровольчество (волонтерство) в сфере культуры,78,чел,  2 933 
Тамбовская область,ЦФО,2021,      добровольчество (волонтерство) в сфере физической культуры и спорта,79,чел,  12 947 
Тамбовская область,ЦФО,2021,      добровольчество (волонтерство) в сфере охраны природы,80,чел,  5 425 
Тамбовская область,ЦФО,2021,      добровольчество (волонтерство) в сфере развития городской среды и туристической деятельности,81,чел,  4 228 
Тамбовская область,ЦФО,2021,      добровольчество (волонтерство) в сфере предупреждения и ликвидации последствий чрезвычайных ситуаций,82,чел,  9 504 
Тамбовская область,ЦФО,2021,"      добровольчество (волонтерство) в сфере содействия в поиске пропавших людей, содействия органам внутренних дел и иным правоохранительным органам в охране общественного порядка в добровольных народных дружинах",83,чел,  472 
Тамбовская область,ЦФО,2021,      добровольчество (волонтерство) в сфере обеспечения доступности правовой поддержки населения,84,чел,  378 
Тамбовская область,ЦФО,2021,      добровольчество (волонтерство) в сфере финансового просвещения,85,чел,  941 
Тамбовская область,ЦФО,2021,      добровольчество (волонтерство) по месту жительства,86,чел,  4 481 
Тамбовская область,ЦФО,2021,      инклюзивное добровольчество (волонтерство),87,чел,  3 563 
Тамбовская область,ЦФО,2021,      добровольчество (волонтерство) граждан в возрасте 55 лет и старше,88,чел,  392 
Тамбовская область,ЦФО,2021,"      добровольчество (волонтерство), реализуемое в семейных формах",89,чел,  922 
Тамбовская область,ЦФО,2021,      корпоративное добровольчество (волонтерство),90,чел,  469 
Республика Татарстан,ПФО,2021,Общее количество региональных ресурсных центров поддержки добровольчества на территории субъекта Российской Федерации:,60,ед,  2 
Республика Татарстан,ПФО,2021,"Количество государственных учреждений на территории субъекта Российской Федерации, работающих с добровольцами (волонтерами) и реализующих совместные программы в следущих сферах:",61,ед,  968 
Республика Татарстан,ПФО,2021,      образование,62,ед,  835 
Республика Татарстан,ПФО,2021,      здравохранение,63,ед,  45 
Республика Татарстан,ПФО,2021,      социальная защита и социальное обслуживание,64,ед,  33 
Республика Татарстан,ПФО,2021,      культура,65,ед,  10 
Республика Татарстан,ПФО,2021,      физическая культура и спорт,66,чел,  45 
Республика Татарстан,ПФО,2021,      охрана природы,67,чел,  -   
Республика Татарстан,ПФО,2021,      строительство и ЖКХ,68,чел,  -   
Республика Татарстан,ПФО,2021,"Общая численность граждан, вовлеченных центрами (сообществами, объединениями) поддержки добровольчества (волонтерства) на базе образовательных организаций, некоммерческих организаций, государственных и муниципальных учреждений в добровольческую (волонтерскую) деятельность на территории субъекта Российской Федерации, в том числе:",69,чел,  93 597 
Республика Татарстан,ПФО,2021,      добровольцы (волонтеры) в возрасте от 7 до 13 лет,70,чел,  25 888 
Республика Татарстан,ПФО,2021,      добровольцы (волонтеры) в возрасте от 14 до 30 лет,71,чел,  47 211 
Республика Татарстан,ПФО,2021,      добровольцы (волонтеры) в возрасте от 31 до 54 лет,72,чел,  18 155 
Республика Татарстан,ПФО,2021,      добровольцы (волонтеры) «серебряного» возраста (55 лет и старше),73,чел,  2 343 
Республика Татарстан,ПФО,2021,"Общая численность граждан, вовлеченных в добровольческую деятельность на территории субъекта Российской Федерации, включая вовлеченных центрами (сообществами, объединениями) поддержки добровольчества (волонтерства), по направлениям сферы деятельности: добровольческая (волонтерская) деятельность в области образования",74,чел,  25 888 
Республика Татарстан,ПФО,2021,      добровольчество (волонтерство) в сфере гражданско-патриотического воспитания,75,чел,  18 087 
Республика Татарстан,ПФО,2021,      добровольчество (волонтерство) в сфере здравоохранения,76,чел,  15 476 
Республика Татарстан,ПФО,2021,      добровольчество (волонтерство) в сфере социальной поддержки и социального обслуживания населения,77,чел,  11 185 
Республика Татарстан,ПФО,2021,      добровольчество (волонтерство) в сфере культуры,78,чел,  3 659 
Республика Татарстан,ПФО,2021,      добровольчество (волонтерство) в сфере физической культуры и спорта,79,чел,  4 150 
Республика Татарстан,ПФО,2021,      добровольчество (волонтерство) в сфере охраны природы,80,чел,  4 753 
Республика Татарстан,ПФО,2021,      добровольчество (волонтерство) в сфере развития городской среды и туристической деятельности,81,чел,  659 
Республика Татарстан,ПФО,2021,      добровольчество (волонтерство) в сфере предупреждения и ликвидации последствий чрезвычайных ситуаций,82,чел,  258 
Республика Татарстан,ПФО,2021,"      добровольчество (волонтерство) в сфере содействия в поиске пропавших людей, содействия органам внутренних дел и иным правоохранительным органам в охране общественного порядка в добровольных народных дружинах",83,чел,  2 269 
Республика Татарстан,ПФО,2021,      добровольчество (волонтерство) в сфере обеспечения доступности правовой поддержки населения,84,чел,  290 
Республика Татарстан,ПФО,2021,      добровольчество (волонтерство) в сфере финансового просвещения,85,чел,  293 
Республика Татарстан,ПФО,2021,      добровольчество (волонтерство) по месту жительства,86,чел,  1 753 
Республика Татарстан,ПФО,2021,      инклюзивное добровольчество (волонтерство),87,чел,  966 
Республика Татарстан,ПФО,2021,      добровольчество (волонтерство) граждан в возрасте 55 лет и старше,88,чел,  2 343 
Республика Татарстан,ПФО,2021,"      добровольчество (волонтерство), реализуемое в семейных формах",89,чел,  365 
Республика Татарстан,ПФО,2021,      корпоративное добровольчество (волонтерство),90,чел,  1 203 
Тверская область,ЦФО,2021,Общее количество региональных ресурсных центров поддержки добровольчества на территории субъекта Российской Федерации:,60,ед,  2 
Тверская область,ЦФО,2021,"Количество государственных учреждений на территории субъекта Российской Федерации, работающих с добровольцами (волонтерами) и реализующих совместные программы в следущих сферах:",61,ед,  167 
Тверская область,ЦФО,2021,      образование,62,ед,  36 
Тверская область,ЦФО,2021,      здравохранение,63,ед,  3 
Тверская область,ЦФО,2021,      социальная защита и социальное обслуживание,64,ед,  97 
Тверская область,ЦФО,2021,      культура,65,ед,  9 
Тверская область,ЦФО,2021,      физическая культура и спорт,66,чел,  20 
Тверская область,ЦФО,2021,      охрана природы,67,чел,  1 
Тверская область,ЦФО,2021,      строительство и ЖКХ,68,чел,  1 
Тверская область,ЦФО,2021,"Общая численность граждан, вовлеченных центрами (сообществами, объединениями) поддержки добровольчества (волонтерства) на базе образовательных организаций, некоммерческих организаций, государственных и муниципальных учреждений в добровольческую (волонтерскую) деятельность на территории субъекта Российской Федерации, в том числе:",69,чел,  153 150 
Тверская область,ЦФО,2021,      добровольцы (волонтеры) в возрасте от 7 до 13 лет,70,чел,  19 150 
Тверская область,ЦФО,2021,      добровольцы (волонтеры) в возрасте от 14 до 30 лет,71,чел,  68 750 
Тверская область,ЦФО,2021,      добровольцы (волонтеры) в возрасте от 31 до 54 лет,72,чел,  56 650 
Тверская область,ЦФО,2021,      добровольцы (волонтеры) «серебряного» возраста (55 лет и старше),73,чел,  8 600 
Тверская область,ЦФО,2021,"Общая численность граждан, вовлеченных в добровольческую деятельность на территории субъекта Российской Федерации, включая вовлеченных центрами (сообществами, объединениями) поддержки добровольчества (волонтерства), по направлениям сферы деятельности: добровольческая (волонтерская) деятельность в области образования",74,чел,  20 081 
Тверская область,ЦФО,2021,      добровольчество (волонтерство) в сфере гражданско-патриотического воспитания,75,чел,  70 142 
Тверская область,ЦФО,2021,      добровольчество (волонтерство) в сфере здравоохранения,76,чел,  4 390 
Тверская область,ЦФО,2021,      добровольчество (волонтерство) в сфере социальной поддержки и социального обслуживания населения,77,чел,  4 446 
Тверская область,ЦФО,2021,      добровольчество (волонтерство) в сфере культуры,78,чел,  11 313 
Тверская область,ЦФО,2021,      добровольчество (волонтерство) в сфере физической культуры и спорта,79,чел,  7 697 
Тверская область,ЦФО,2021,      добровольчество (волонтерство) в сфере охраны природы,80,чел,  5 388 
Тверская область,ЦФО,2021,      добровольчество (волонтерство) в сфере развития городской среды и туристической деятельности,81,чел,  6 986 
Тверская область,ЦФО,2021,      добровольчество (волонтерство) в сфере предупреждения и ликвидации последствий чрезвычайных ситуаций,82,чел,  350 
Тверская область,ЦФО,2021,"      добровольчество (волонтерство) в сфере содействия в поиске пропавших людей, содействия органам внутренних дел и иным правоохранительным органам в охране общественного порядка в добровольных народных дружинах",83,чел,  8 432 
Тверская область,ЦФО,2021,      добровольчество (волонтерство) в сфере обеспечения доступности правовой поддержки населения,84,чел,  394 
Тверская область,ЦФО,2021,      добровольчество (волонтерство) в сфере финансового просвещения,85,чел,  236 
Тверская область,ЦФО,2021,      добровольчество (волонтерство) по месту жительства,86,чел,  7 774 
Тверская область,ЦФО,2021,      инклюзивное добровольчество (волонтерство),87,чел,  1 031 
Тверская область,ЦФО,2021,      добровольчество (волонтерство) граждан в возрасте 55 лет и старше,88,чел,  1 466 
Тверская область,ЦФО,2021,"      добровольчество (волонтерство), реализуемое в семейных формах",89,чел,  677 
Тверская область,ЦФО,2021,      корпоративное добровольчество (волонтерство),90,чел,  2 347 
Томская область,СФО,2021,Общее количество региональных ресурсных центров поддержки добровольчества на территории субъекта Российской Федерации:,60,ед,  2 
Томская область,СФО,2021,"Количество государственных учреждений на территории субъекта Российской Федерации, работающих с добровольцами (волонтерами) и реализующих совместные программы в следущих сферах:",61,ед,  567 
Томская область,СФО,2021,      образование,62,ед,  48 
Томская область,СФО,2021,      здравохранение,63,ед,  1 
Томская область,СФО,2021,      социальная защита и социальное обслуживание,64,ед,  398 
Томская область,СФО,2021,      культура,65,ед,  44 
Томская область,СФО,2021,      физическая культура и спорт,66,чел,  34 
Томская область,СФО,2021,      охрана природы,67,чел,  42 
Томская область,СФО,2021,      строительство и ЖКХ,68,чел,
Томская область,СФО,2021,"Общая численность граждан, вовлеченных центрами (сообществами, объединениями) поддержки добровольчества (волонтерства) на базе образовательных организаций, некоммерческих организаций, государственных и муниципальных учреждений в добровольческую (волонтерскую) деятельность на территории субъекта Российской Федерации, в том числе:",69,чел,  36 458 
Томская область,СФО,2021,      добровольцы (волонтеры) в возрасте от 7 до 13 лет,70,чел,  3 500 
Томская область,СФО,2021,      добровольцы (волонтеры) в возрасте от 14 до 30 лет,71,чел,  31 578 
Томская область,СФО,2021,      добровольцы (волонтеры) в возрасте от 31 до 54 лет,72,чел,  450 
Томская область,СФО,2021,      добровольцы (волонтеры) «серебряного» возраста (55 лет и старше),73,чел,  930 
Томская область,СФО,2021,"Общая численность граждан, вовлеченных в добровольческую деятельность на территории субъекта Российской Федерации, включая вовлеченных центрами (сообществами, объединениями) поддержки добровольчества (волонтерства), по направлениям сферы деятельности: добровольческая (волонтерская) деятельность в области образования",74,чел,  5 902 
